smiles,murcko_scaffold
CCC(Nc1nccc(-c2ccnc(Nc3ccccc3)c2)n1)C1CO1,c1ccc(Nc2cc(-c3ccnc(NCC4CO4)n3)ccn2)cc1
NC(=O)c1ccccc1Nc1nc(NC2CCN(C3CC3)C2)ncc1F,c1ccc(Nc2ccnc(NC3CCN(C4CC4)C3)n2)cc1
CCn1ncc(-c2ccnc(NC3CCC(F)C3)n2)c1S(=O)(=O)O,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
CC=C1CCC(Nc2nccc(-c3cn(C)c4scnc34)n2)CC1,C=C1CCC(Nc2nccc(-c3c[nH]c4scnc34)n2)CC1
OC1COCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCOC4)n3)c2c1
CC1CCC(c2c(-c3ccnc(Nc4ccc(C5CO5)cc4)n3)cnn2C)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(Nc2ccc(C3CO3)cc2)n1
NCCC(O)c1c(-c2ccnc(NC3CC3)n2)cnn1C1CC1,c1cc(-c2cnn(C3CC3)c2)nc(NC2CC2)n1
C=C1C(=O)C=Cc2cc(-c3ccnc(NC4CC4)n3)cnc21,C=C1C(=O)C=Cc2cc(-c3ccnc(NC4CC4)n3)cnc21
CC1CCC(Nc2nccc(-c3ccc(F)cc3)n2)C1,c1ccc(-c2ccnc(NC3CCCC3)n2)cc1
CC(=O)Nc1cc(N)c(C#N)c(OCCF)n1,c1ccncc1
Fc1cccc(Nc2nccc(-c3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
OC1CCC(Nc2nccc(-c3cn[nH]c3C3CCCNC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCCNC2)nc(NC2CCCCC2)n1
CN1CCN(c2cc(=O)c3cccc(-c4ccccc4)c3o2)CC1,O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12
O=c1[nH]ccc2c(-c3ccnc(NC4CCCCC4)n3)c[nH]c12,O=c1[nH]ccc2c(-c3ccnc(NC4CCCCC4)n3)c[nH]c12
NC(=O)n1ncc(-c2ccnc(NC3CCC(F)CC3)n2)c1C1CCOC1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1
O=c1c(=O)n(C2CC2)c(Nc2nc(Nc3ccccc3)ncc2Cl)nn1C1CC1,O=c1c(=O)n(C2CC2)c(Nc2ccnc(Nc3ccccc3)n2)nn1C1CC1
Cn1ncc(-c2ccnc(NC3CC=CCC3)n2)c1C1CCCC1,C1=CCC(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)CC1
CCCC1CN(c2nccc(-c3ccnc(NC4CC4)n3)n2)C1=O,O=C1CCN1c1nccc(-c2ccnc(NC3CC3)n2)n1
O=c1ccnc(-c2ccnc(NC3CC3)n2)[nH]1,O=c1ccnc(-c2ccnc(NC3CC3)n2)[nH]1
CC=C1CCC(Nc2nccc(-c3cn(C)c4sc(Cl)nc34)n2)CC1,C=C1CCC(Nc2nccc(-c3c[nH]c4scnc34)n2)CC1
CC1CC1Nc1nccc(-c2ccnc(NC3CC3)n2)n1,c1cc(-c2ccnc(NC3CC3)n2)nc(NC2CC2)n1
CN1CCC(CNc2nc(Nc3ccc(F)cc3)ncc2Cl)C1,c1ccc(Nc2nccc(NCC3CCNC3)n2)cc1
CC1CCC(c2c(-c3ccnc(NC4CC4)n3)cnn2C(N)=O)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CC2)n1
Cc1ccc(-c2ccnc(Nc3ccc(C(=O)O)cc3)n2)s1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1
CC(=O)c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCNC3)n2)c1C1CCCOC1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCNC2)n1
Fc1cc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)ccc1N1CCOCC1,c1cc(-c2cn[nH]c2C2CCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1
CCCCC(CO)c1[nH]ncc1-c1ccnc(NC2CC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
CC1(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4)n3)cc2)C=CC(=O)C1,O=C1C=CC(c2ccc(Nc3nccc(Nc4ccccc4)n3)cc2)C1
Cn1cncc1-c1ccnc(NC2CCCCC2)n1,c1cc(-c2cnc[nH]2)nc(NC2CCCCC2)n1
Nc1cccc(-c2ccnc(NC3CC3)n2)n1,c1ccc(-c2ccnc(NC3CC3)n2)nc1
CN1CCC(Nc2nccc(-c3cn(C)c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCNCC4)n3)c2c1
Nc1ncc(Cl)c(-c2ccnc(NC3CC3)n2)n1,c1cc(-c2ccnc(NC3CC3)n2)ncn1
COc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(O)c3)n2)cc1,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCC3)n2)c1C1CCCC1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCC2)n1
Nc1ncc(Cl)c(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)n1,c1ccc(Nc2nccc(Nc3ccncn3)n2)cc1
Nc1ccccc1Nc1nccc(-c2ccnc(NC3CC3)n2)n1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
c1ccc(Nc2nccc(-c3cnc(CNC4CC4)nc3)n2)cc1,c1ccc(Nc2nccc(-c3cnc(CNC4CC4)nc3)n2)cc1
CC1CCC(Nc2nccc(-c3cn[nH]c3Cl)n2)C1,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
Cn1ncc(-c2ccnc(NC3CCCN(C4=CC(O)C=C4)CC3)n2)c1Cl,C1=CC(N2CCCC(Nc3nccc(-c4cn[nH]c4)n3)CC2)=CC1
CN(c1nccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)n1)C1CC1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc1
O=C1N=C(Nc2nc(Nc3ccc(F)cc3)ncc2Cl)CC(F)C1=O,O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)=NC1=O
Cc1[nH]ncc1-c1ccnc(NC2CCOCC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCOCC2)n1
CC(=O)c1ccccc1Nc1nc(NC2CCC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CCC3)n2)cc1
Clc1[nH]ncc1-c1ccnc(Nc2ccc(Br)cc2)n1,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
O=C1c2cccc(-c3ccnc(NC4CC4)n3)c2CN1C1CC1,O=C1c2cccc(-c3ccnc(NC4CC4)n3)c2CN1C1CC1
COn1ncc(-c2ccnc(NC3CCC(F)CC3)n2)c1C1CCOC1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1
CNc1ccc(-c2ccnc(NC3CC3)n2)cc1,c1ccc(-c2ccnc(NC3CC3)n2)cc1
NCc1c(Cl)ccnc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,c1ccc(Nc2nccc(Nc3ccccn3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCC(N)CC3)n2)c1C1CCOC1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1
Cn1ncc(-c2ccnc(NC3CCCNCC3)n2)c1I,c1cc(-c2cn[nH]c2)nc(NC2CCCNCC2)n1
FC1CCC(Nc2nccc(-c3ccc(N4CCCCC4)cc3)n2)C1,c1cc(-c2ccc(N3CCCCC3)cc2)nc(NC2CCCC2)n1
CCCc1c(-c2ccnc(NC3CC(O)C3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CCC2)n1
CCCc1c(-c2ccnc(NC3CCC(F)C3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
O=C1N=NC=C1Nc1nc(Nc2ccccc2)ncc1Cl,O=C1N=NC=C1Nc1ccnc(Nc2ccccc2)n1
Cn1ncc(-c2ccnc(Nc3ccc(C4=CC(=O)CC4)cc3)n2)c1F,O=C1C=C(c2ccc(Nc3nccc(-c4cn[nH]c4)n3)cc2)CC1
N#Cc1ccccc1Nc1nc(Nc2ccccc2C(N)=O)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCN1CCCC(Nc2nc(Nc3ccccc3C(N)=O)ncc2Cl)CC1,c1ccc(Nc2nccc(NC3CCCNCC3)n2)cc1
Brc1ccc(-c2ccnc(NC3CCCC3)n2)nc1,c1ccc(-c2ccnc(NC3CCCC3)n2)nc1
Nc1ccc(-c2ccnc(NC3CC3)n2)cn1,c1cncc(-c2ccnc(NC3CC3)n2)c1
CS(=O)(=O)c1ccc(Nc2nccc(-c3ccc[nH]3)n2)cc1,c1ccc(Nc2nccc(-c3ccc[nH]3)n2)cc1
CNc1cc(-c2[nH]c(C3CCCC3)nc2-c2ccc(F)cc2)ccn1,c1ccc(-c2nc(C3CCCC3)[nH]c2-c2ccncc2)cc1
CNc1nccc(-c2ccnc(Nc3ccc(C(=O)Cl)cc3)n2)n1,c1ccc(Nc2nccc(-c3ccncn3)n2)cc1
CC1CC1c1c(-c2ccnc(NC3CCCC3)n2)cnn1C1CC1,c1cc(-c2cnn(C3CC3)c2C2CC2)nc(NC2CCCC2)n1
Nn1cc(-c2ccnc(NC3CC3)n2)cn1,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
O=C1NC(O)CCC1Nc1nccc(-c2cn[nH]c2C2CC2)n1,O=C1NCCCC1Nc1nccc(-c2cn[nH]c2C2CC2)n1
CCC1CCC(c2[nH]ncc2-c2ccnc(NC3CC3)n2)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CC2)n1
C=Cc1c(-c2ccnc(Nc3ccc(Cl)cc3)n2)cnn1C,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
CN1CCN(S(=O)c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1,O=S(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNCC1
Nc1cccc(Nc2nccc(-c3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CC1CCCC(Nc2nccc(-c3c[nH]c4ncc(Cl)cc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCCC4)n3)c2c1
CC1CCC(Nc2nccc(-c3ccc(OCCCl)cc3)n2)C1,c1ccc(-c2ccnc(NC3CCCC3)n2)cc1
COc1ccc(-c2ccnc(Nc3ccc(C4C=CC(O)C4(C)F)cc3)n2)cc1,C1=CC(c2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(CCl)s3)n2)cc1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1
CNc1nc(-c2ccccc2)cc(-c2ccnc(NC3CCC(F)C3)n2)n1,c1ccc(-c2cc(-c3ccnc(NC4CCCC4)n3)ncn2)cc1
COc1nc(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)ncc1Cl,c1ccc(Nc2nccc(Nc3ncccn3)n2)cc1
Fc1ccc(Nc2nccc(-c3cc(N4CCOCC4)nc(Cl)n3)n2)cc1,c1ccc(Nc2nccc(-c3cc(N4CCOCC4)ncn3)n2)cc1
Nc1nccc(-c2ccnc(NC3CCCNCC3)n2)n1,c1cc(-c2ccnc(NC3CCCNCC3)n2)ncn1
O=C(c1ccccc1O)N1CCC(Nc2nccc(-c3cn[nH]c3)n2)CC1,O=C(c1ccccc1)N1CCC(Nc2nccc(-c3cn[nH]c3)n2)CC1
Brc1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1,c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1
Cn1ncc(-c2ccnc(NC3CCN(C4CCCOC4)CC3)n2)c1C1CCCC1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCN(C3CCCOC3)CC2)n1
O=C1CC(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)N1,O=C1CC(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)N1
O=C(c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1)N1CCC(O)C1,O=C(c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1)N1CCCC1
Fc1cc(-c2ccnc(Nc3ccccc3F)n2)cc(N2CCOCC2)c1,c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1
Fc1c(-c2ccnc(NC3CC3)n2)ccnc1NC1CC1,c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CC2)n1
O=c1n(C2CC2)nc(Nc2nc(Nc3ccccc3)ncc2Cl)n1C1CC1,O=c1n(C2CC2)nc(Nc2ccnc(Nc3ccccc3)n2)n1C1CC1
Clc1ccc(Nc2nccc(-c3ccc(N4CCOCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(N4CCOCC4)cc3)n2)cc1
Cn1ccc(-c2ccnc(NC3CC3)n2)c1CNc1ccccc1,c1ccc(NCc2[nH]ccc2-c2ccnc(NC3CC3)n2)cc1
CC1CCC(Nc2nccc(-c3ccnn3CC(=O)O)n2)CC1,c1cc(-c2ccnc(NC3CCCCC3)n2)[nH]n1
COc1cc(C=C2C(=O)NN(c3ccc(C#N)cc3)C2=O)ccc1O,O=C1NN(c2ccccc2)C(=O)C1=Cc1ccccc1
CC1CCC(c2c(-c3ccnc(NC4CC4)n3)cnn2C)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CC2)n1
CC1CNC(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)=N1,c1cc(-c2ccc(NC3=NCCN3)cc2)nc(NC2CC2)n1
FC1(F)CCC(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)C1,c1ccc(Nc2nccc(NC3CCCC3)n2)cc1
O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1,O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCCC1
OC1CCC(Nc2nccc(-c3cn(C4CCOC4)nc3C3CCOC3)n2)CC1,c1cc(-c2cn(C3CCOC3)nc2C2CCOC2)nc(NC2CCCCC2)n1
